ACCT_ID,SERIAL_NBR
9624382000,11388696
1648472000,8066913
2114060647,13608912
5671092520,GE3685487
8874282000,GE3800073
9110282000,57632268
7892434405,75195826
6621272000,GE9846908
7822725749,GE9387199
6855572000,56595069
542667236,GE9849741
7598672000,SS18094556
41769994,GE3736893
7911272000,23572510
7278633930,11328250
5895572000,1791455
4765965262,GE8571606
7566679213,Y0564547
1834104915,GE3966357
5686480267,GE3736230
19272000,GE9321822
2360739177,4949293
6003858954,75196566
6165968225,4896199
7194372000,57675736
535872000,SS18413834
8879552168,GE4231476
7518198160,GE9388541
3844082000,13612907
5861145468,42233612
5532475866,4968704
987185248,GE9461707
8526472000,GE3926231
7120597014,GE8571858
6083182000,GE9329904
9430034390,1210473
7115182000,GE9417087
5681076650,M2200469
6307772000,E56853000000
838463374,GE9389264
7816572000,11304047
7219472000,57632681
3580669238,GE9895317
5368193080,GE9815174
4245450990,GE3662540
5792884136,1790031
7776726691,11617079
7855472000,1237741
6545538212,GE3910214
7393296073,GE3755081
8344734838,GE3737633
4297572000,5270270
1686472000,GE3684896
467552910,256839
9088870519,4367366
4074172000,56360863
654182000,GE3658034
2490781991,1792253
746672000,GE9416388
5460513502,GE3925109
9409182000,GE9329014
5528475369,GE3913118
6237572000,SS21808212
4748182000,GE9787598
1384681130,GE9361789
672573406,GE3926389
7796318755,GE9322935
1844972000,21917322
5698514677,64969092
463735535,D537764
814062729,GE3658594
3365572000,E58536000000
5232428765,42231572
6944082000,GE9322948
8020499314,665029
4204179774,16832639
8094182000,1792831
135572000,1210196
9462746939,GE9323509
5965572000,11340917
1549663561,GE9880841
4241872000,GE9322015
5978472000,GE9832872
5149972000,42232195
9137560247,GE9786122
2049628811,61831734
5656072000,GE9892768
9945943314,23574793
4049971561,9425757
4577753853,GE3687410
1031294218,GE5855216
927046068,GE9796204
1188772000,GE3835902
6940262419,GE9814038
8268572000,GE9328992
1563535628,GE3758154
4750411711,Y0532833
4435182000,7719879
9244572000,GE3758305
5875672000,SS17712630
7893372000,SS17688215
7618072000,12210383
2088872000,56603594
3906306361,GE3622718
4848182000,GE9813393
94439633,GE9328552
7356982168,GE9364443
5532772000,GE3736916
4538672000,GE3835658
9009672000,GE3737817
4023053009,GE9882395
9710536065,SS18247294
3219270018,8262529
181421146,GE9768348
8759880639,GE3803696
8053749761,SS13169584
8577589183,GE9812120
3289106919,GE9882015
1733182000,GE3759349
3456082000,GE3734094
309182000,1240403
8704106777,SS11383635
1205575135,71780471
1924468120,SS11285055
4206472000,J22016000000
3432824623,13526462
1917872000,GE3925827
9181966348,GE9912543
6915082000,4367083
3042296089,GE9420738
5604082000,GE9365230
2212572000,GE9796659
8301272000,GE9814682
582272000,GE3833086
8163088551,GE5838852
4587173274,GE9356273
924460316,SS17534535
2143679075,GE9389519
2137543000,1214904
5834172000,GE9328729
2829372000,E38059000000
7710972000,4367832
2788282000,GE3911097
2503882554,2890490
7367510909,GE9765653
6215955785,13526395
3508572000,GE9847558
5423382000,GE9348680
6294395535,GE9894777
8940715018,GE9444842
3372412146,SS13788594
8398159938,56596104
9121195273,GE9387496
876082000,GE3686053
6452791977,23574923
2759517519,GE9892412
654938792,1790093
5693672000,GE3645062
893372000,GE3660520
4041421300,E42772000000
4366259618,GE3759304
9895585617,30003496
1713479959,GE9893165
5609220501,GE9463859
5338954470,212016
4934184582,GE9312840
9878672000,8856864
4374772000,GE9326738
7641372000,GE3758873
3669072000,GE9322744
6570182000,GE9814581
360157376,GE8572624
1154481277,GE9392068
6639661860,GE9322813
3368933634,GE3913129
8746672000,GE9812111
6267304445,GE3926237
3688667162,525874
7475076879,GE3914454
5165179987,GE3688218
6904651098,GE3734225
4045860114,GE9880735
66451310,GE9850387
3935772000,GE9789797
7291064828,GE5851534
1259680596,72527025
9006346854,SS17949623
13685455,GE9443279
4504823033,GE9444354
187641656,8263743
2658391547,56601255
1322572000,GE3644544
1147083188,23573526
4849272000,1736842
7653512022,GE9882305
3015572000,GE9787235
9508772000,GE9420394
316862681,GE3967698
4767372000,GE3834183
5831382000,GE3735581
9792691038,12211930
1271182000,GE9832246
6666072000,GE3687494
6954672000,GE9322338
2804472000,GE9331049
4063172000,56595602
7513172000,8261837
2941472000,210328
5852246120,1704739
3886372000,GE9364706
9783082000,GE3803076
6194372000,GE9327337
4645776028,GE9421360
5691062448,72517433
4550372000,GE9801140
543667261,GE9420895
1695172000,GE3658599
6139372000,GE9832348
3765972000,GE9846296
3129272000,GE9814263
4065234542,GE9391306
7936844227,GE8571614
2782305762,GE3621101
9359679681,664837
1976372000,4970535
7286182000,11617979
6723374458,GE3655137
6164933516,GE9387737
7903272000,GE3834998
8814815934,GE9323009
3222772000,GE3925845
4905272000,56357487
9928181516,4898334
2198445556,GE9893526
8381382000,26565
8094772000,GE3757616
4976082000,GE8572695
1124772000,GE9322440
4957572000,D383566
3539872000,9424222
2872382000,GE9422095
5596621805,P915677
60382000,GE3801653
6546672000,SS17715497
8870473260,11150468
7028972000,GE9357019
2193772000,GE3971691
4939072000,GE9389738
6711117075,4898340
6915509542,GE9366129
8561672000,61832110
4084215387,6360145752
9080391901,GE3911194
2801182000,GE9356558
7719272000,SS21944056
8312901152,GE3687626
9769930164,1924913
4098454364,GE9461708
4209082000,GE9846661
346881431,GE9363220
2134179546,GE8572626
4607778357,GE5871349
5937241639,GE3659938
8871172000,SS17885322
9715865212,4970506
6013020910,GE9901584
7647625088,219178888
6365772000,GE3737626
3127872000,E32675000000
1383972357,GE3969799
5209844422,GE9768985
3259172000,72091487
5997881497,GE9420857
8007848668,GE4231781
9594572000,GE3686415
6124910424,GE9765719
2920085817,2446511
3199282000,GE3621735
8511372000,GE9391571
4931872000,GE9328063
4589753850,GE3756995
5745800900,382274
616137103,GE8571748
6901182000,GE3660077
8435272000,GE3623635
5274272000,GE3925999
5117546346,GE2312533
4976842972,GE3737326
501972396,7721981
9327808520,GE9850247
2477572000,61825742
9723972000,1736806
3972382000,GE9420599
4652282000,GE3622986
2189386122,GE9856619
5330572000,GE9797281
7767572000,11375398
9063372000,GE3926178
2578005752,GE3758344
580126407,GE9766919
9385372000,1359808
4814291465,GE9895501
9751781773,4022897
5626494224,7687113
3439272000,GE9314074
9640159741,GE9790536
7119564796,3606042
5469282000,66930949
8300672000,GE9363390
5667199952,GE3836207
2637415872,4952334
8295172000,1241415
9595667100,GE3759745
2336172000,GE3622185
9648064041,GE9849790
6667572000,1328026
4880382000,GE9764789
1251344554,GE3731959
9859096450,X0876750
6401372000,E53409000000
1203382000,55422779
2884887086,64967579
961672000,GE9363030
1012382000,GE9362883
1688462677,GE9387747
6478912333,SS18054271
5813038941,GE9801159
7752802679,GE9784471
5031972000,11540480
9458696595,GE9365313
2301382000,SS18359665
5293772000,55423154
9457872000,55777585
9493280856,13612083
2438272000,5169086
314082000,GE9444193
2692619580,GE9422150
8755383954,GE3876957
401752074,GE3758514
5932309125,75196455
6065421903,GE9418588
6435871865,5258873
8243472000,GE9387755
399803069,GE9328092
4610675850,GE3757841
9068872515,7585420
1114729837,SS13785301
2203282000,GE3926087
2755464115,GE3687763
8764272000,GE9832779
7786872000,26580300
9679698911,21915877
3424182000,GE3685864
5936182000,GE9352889
6898672000,E59468000000
9287072000,56579968
7579072000,GE9387261
2231016604,1316763
1668772000,30251194
948657411,57676310
9421872000,1325051
2928144815,12868877
289452258,SS13790354
6077182000,SS11305210
3476082000,GE9847538
6607572000,14829020
4014082000,GE9388348
2841272000,GE9362852
8386672000,E66592000000
2096838659,1235347
1981520972,GE9361352
9892786035,GE9443115
6365472000,GE9361229
7818027936,1626252
6061099565,4980147
3900163865,GE8571711
3867972000,GE3913971
440772000,GE9388625
6088082000,GE3926563
4322034439,CPA1793113
3899872000,SS13503733
4996772000,1793207
9817372000,GE9813759
9401772000,SS13788609
6342721302,GE9389583
2807251912,GE9698827
266172000,9425555
1375772000,GE9391839
4049078345,GE9357768
2820710907,GE9360890
5707088958,CPA1790110
7919523613,72093114
8318272000,GE3663384
1319452775,1240959
1540872000,GE9387263
5232190904,GE9856688
4201272000,E47019000000
1891382000,772465
6033866920,2400036
1629372000,E59891000000
4478872000,56604552
2355079151,GE4231461
3719082000,GE3833714
8560172000,GE9854392
9522479177,GE3734483
5031472000,GE3624682
7727993918,GE9352487
2294372000,GE9352094
5997981415,GE3733693
2999066650,GE3968702
4648844547,SS14266925
729462461,GE9391969
7864046871,GE9312843
6949932441,GE3622523
8049272000,GE9363020
6041272000,SS21879707
1211533863,123450
3496892905,GE9798731
375173394,GE9391757
8065372000,GE9313871
2312724545,GE9787526
8339016171,GE9910966
5733623231,GE8571866
1552832859,SS13786777
7269972000,GE9855266
7881768716,GE3661623
6710151081,1623101
7770872000,GE9353243
8462372025,GE9856335
3667725163,2402149
7893772000,GE3876971
9379772000,GE9764045
8692677551,72520333
8712382000,GE9327699
8674182000,GE3686511
83490078,GE9327038
8414472000,1209812
7541124962,GE3619581
9612038730,GE8571999
3530572000,GE9789981
1150672000,GE9387921
8540572000,GE3621108
2834739971,GE3736792
9948072000,7720394
6945082000,12630267
3185706031,GE9313761
8049472000,E60815000000
7903340957,732563
3743972000,GE3658282
6008072000,GE3833626
5408857637,GE9765424
690872000,56610921
3710972000,GE9798054
7585806185,GE3757625
9872572000,GE9800947
7685554337,SS11383902
6955572000,GE9846137
1294772000,GE3735835
385182000,GE3913377
3182704543,GE9444033
3682598793,GE3645362
1419037126,GE9353595
4947543000,X0233992
3232172000,GE9850039
147572000,GE3688807
7254567092,56578328
9325191200,72529807
2084445546,61830665
6463840351,GE9444666
6461382000,GE9417487
330105168,GE3835731
8642572000,GE9856065
4350872000,GE9788179
2199282000,1622469
3238182000,732066
9976194643,1791201
2777426394,GE9363400
7223382000,GE9788196
6523182000,56363202
9016290738,71776229
9936501295,4896348
158610553,10146810
9032753839,14645715
9383194034,GE9387956
1707572000,GE9420495
9090282000,1790173
6812672000,GE9312904
914327613,4349430
5763972000,GE9364053
2866945688,GE9769054
9807203141,330060
102182000,9174459
3703472000,GE3832806
867872000,GE9814508
7491372000,GE9362837
9342240623,GE9901233
4497172000,61829007
9189407752,GE9387307
2564688088,GE9850754
2355972000,GE3660324
5271182000,SS17712627
8340872000,GE9388877
2696664971,1338501
7070026866,SS18043506
9009574238,GE9846215
9229603492,GE9895640
6954504435,4969393
3532182000,SS17753380
2124772000,GE3836162
4932978075,GE9797257
5201026630,GE9322534
9216572000,GE3967928
6421282000,GE9363294
2507372000,1237441
7124254516,GE3757876
4243082000,GE3756661
3821172000,GE3834668
9062672000,663738
5089172000,GE9364837
641372000,GE9321711
3111536504,4896267
1227572000,61834486
1289401321,8864880
8752744170,P915326
7099282000,SS21733885
2789172000,12085033
4253572000,GE9811712
3769972000,26579
8877182000,2001079
4753272000,29036
6096810477,GE3757839
5711669484,GE9323114
6971040748,GE3623082
8142023523,18675482
9560915268,SS21715020
5005408547,GE9445038
2604472000,23572126
7053980909,GE9797493
8958072000,GE9422027
2815590700,4968654
5011671679,62583058
4174716879,GE9815304
6752779582,GE3625174
5868662499,8263133
1763172000,55774998
4088474828,GE5851730
2207295966,GE9815222
4512672000,GE9356877
1678374849,GE9389712
3938672000,GE9360289
3074672000,9012489
299673152,GE9892629
7563328940,3535686
964117475,X1748257
1039233109,7992574
7024772000,GE3737463
5827182000,GE9421083
1817872000,GE9801318
3769556813,GE9327026
6592372000,55776109
1692372000,GE9352358
9246472000,GE9811882
7825972000,61835143
6665609932,71780900
6387313545,GE9880915
202252471,GE9504156
979872000,GE9895244
8653476758,GE9812151
6169372000,GE9849997
3157850363,GE9362038
2187772000,GE9812143
3819082000,56579003
7996391680,SS11383554
8874382000,GE3859907
9910382000,1213960
1438392407,GE3734998
3387133025,GE3735017
2656272000,GE3621642
666112290,GE9327495
7400282000,GE3662196
8576182000,GE9419945
2102572000,GE3755630
6085572000,5139665
203093000,15005380
4232623715,9174462
7651965140,GE9811660
4995772000,GE9322361
5567372000,57631604
7606677005,P915991
942719137,71776234
6027336848,GE9353527
17572000,1944130
9559972000,GE9388531
1445972000,GE9849765
509372000,GE9329759
769082000,SS18068136
3689872000,GE9755490
943132353,GE9882392
3351395805,GE9321860
1069387097,GE9463758
7227982971,12214012
8999772000,E41213000000
6173972000,GE3644594
5297172000,GE3910220
7613872000,GE9443105
2943082000,GE9783831
9858572000,14645435
4171906644,GE9416783
4439992760,GE9796572
9833182000,GE3834675
4303372000,GE3755544
5049698481,1793196
5748182000,GE9796712
9450819941,SS13693386
8493772000,GE9362722
5437764093,GE8572075
417472000,GE9783286
8674334628,GE9391974
3363372000,GE3859659
1394182000,GE9767647
5145761406,7843874
1084182000,72093875
8811578582,GE9911994
5423372000,GE9357328
5286082000,1625433
7039013283,1489618
4295172000,GE9894964
1232972000,SS21944058
6920382000,GE3686960
3547321217,GE9389529
4729372000,GE9894893
5677847216,GE3735001
3135679020,12084496
6492672000,GE3798205
1045272000,GE9365946
7556972000,GE3801752
9979062059,1705210
7578484740,GE3660950
1837438590,GE9357125
1931131320,GE9356561
2235182000,SS17534934
9129369192,GE9895661
124450562,1790345
6133927811,GE9855012
4434172000,606549
1565128806,56602455
9310769674,4949631
2302182000,GE3623984
6493177182,GE3755884
9345972000,11375865
459151725,GE3836407
6401082000,GE9882439
8902382000,GE3833780
3063672000,GE3622024
2143015929,GE9327176
1148072000,2445075
7096872000,12210948
9568572000,GE3913247
512905716,GE9329642
4340812926,GE9330252
613472000,GE9813675
3901644894,GE9880866
3227257857,GE9417381
8358872000,GE9699078
9364282000,GE3758870
1776483459,64967325
3066072000,GE3971676
9265237426,GE9755768
6703472000,11618021
7698272000,GE9832875
93587943,GE9813481
8190112099,GE9797695
5864311649,GE9892766
6649072000,GE3621484
2220097506,GE9882345
1640373334,GE9893021
9650580835,61832538
6290182000,GE9832922
4546144811,GE3837663
797105710,GE3621412
1976970532,SS18121284
6235772000,GE9795827
7626884506,GE9814645
4084213936,GE9854890
485972000,GE9330602
5589272000,GE3658069
5464672000,GE9327664
1951581093,GE3836795
6595990204,72527775
2816552007,1791859
3794872000,7843907
456172000,SS1802906
3407613231,GE9814159
1372841094,7937671
6777786076,GE3837465
6449043000,UPO85703
7228185423,9424928
9269072000,23583334
1506096038,GE5871301
5924182000,SS11033603
6390472000,11615289
8976205681,GE9363067
6357711593,GE3624781
7504264496,GE9420208
4883862919,GE3858739
4919972000,GE9787227
5673972000,1358949
492507377,1735194
2487182000,GE9463723
7061182000,61833912
1027182000,56610457
4925685817,GE3736826
8947572000,GE9698913
4411772000,GE9352884
4176795346,SS17814600
6306472000,61827311
6929004042,210329
2485772000,GE3619919
4227883514,GE5871677
4299020333,3607355
1617372000,GE9796200
4656297725,8857481
1406749256,GE9855920
4793995191,GE9416918
5836845884,GE3685567
1137572000,SS22042680
5546677431,GE9417225
3493083484,GE3625211
3973925666,2402030
9092740412,8856629
6050702810,GE3876972
8752997227,GE9392065
9279408359,GE9813603
1376972000,GE9364207
